Id,TARGET
115729,low
100509,medium
22139,low
78097,low
58689,low
1727,low
96689,low
725,low
85941,low
53716,low
63728,low
104278,low
51594,medium
37339,medium
96944,high
23831,low
28641,low
94821,medium
110366,medium
120873,low
35752,low
97032,medium
35424,low
123809,low
26627,low
99078,low
122692,low
2291,low
118194,medium
90094,low
81536,high
105850,low
106090,low
97692,low
9917,low
95972,low
12101,low
115703,low
45471,low
118531,low
101977,low
72529,low
8774,low
121911,low
35717,low
52251,medium
7761,low
35971,low
34718,low
69111,medium
94504,low
112720,low
121565,low
62510,medium
34584,low
34695,low
92248,low
21973,low
33179,low
74245,low
103837,low
29918,low
3581,low
49978,medium
72500,low
36011,low
90084,low
8319,low
113276,low
79339,low
37571,low
107556,low
113679,low
110803,medium
116314,low
17621,medium
108747,low
114493,low
54068,low
69436,low
42785,low
39992,low
73191,low
87680,high
107489,low
42981,low
102136,low
42886,low
100083,low
11916,low
16996,low
77254,low
80429,low
75692,low
94514,low
105695,low
98952,low
102147,low
53642,low
78918,low
37146,medium
107544,low
92083,low
111534,low
57906,low
114016,low
74911,low
76944,low
123619,medium
62119,low
64161,low
65695,medium
104033,low
48686,low
60792,low
16252,low
76671,medium
57250,low
53725,low
82455,low
49325,low
121263,low
65148,low
89212,low
120716,medium
121091,low
65268,low
74678,low
59333,low
38208,low
32506,low
29560,low
97323,medium
15567,low
32083,low
102752,low
80273,low
56844,low
100076,low
83034,low
3356,low
52813,low
60372,low
47520,low
13536,medium
101315,low
42254,low
98524,low
108550,high
14340,low
56305,low
59989,low
78748,low
120368,low
49967,low
93531,low
11523,low
85263,low
107524,medium
63214,medium
49251,low
11663,low
116725,low
11982,low
116617,low
116544,medium
69236,low
14552,low
45482,low
77141,low
114610,low
106265,low
93895,low
32326,low
72336,low
8808,low
3384,low
43626,medium
20143,low
21697,low
41857,low
21395,medium
34585,low
55195,low
52061,low
24571,low
63553,low
59865,low
95372,low
67946,low
105895,medium
104548,low
29149,low
120017,low
122694,low
35781,low
86463,low
1918,low
54279,low
4906,medium
95239,low
28068,low
90733,medium
40347,low
110011,low
14851,low
109416,low
70011,low
86079,medium
113496,low
50548,low
66014,low
59815,low
114304,low
19777,low
15993,low
91341,low
86970,low
4364,low
5667,low
53230,medium
39238,low
26527,low
62735,low
13904,low
17877,low
85178,low
83419,low
82469,low
7657,low
114308,medium
118714,low
121081,low
60585,low
94170,low
70540,low
7550,low
99293,low
52448,low
30498,medium
90199,low
45275,low
86196,low
100234,low
53794,low
20647,low
72926,medium
37504,low
57888,low
44455,high
100113,low
71064,low
34855,low
105950,low
122936,low
12079,low
45072,low
119053,low
69460,low
85274,low
39434,medium
84027,low
75702,medium
92382,low
120930,low
51174,low
16859,low
40076,low
4567,low
4541,low
121946,low
65545,low
81367,low
116223,low
86579,low
62442,low
85596,low
72100,low
42160,medium
63152,low
49006,low
18841,low
27483,low
92945,low
104276,low
39737,low
50228,low
63741,low
16144,low
104793,low
31923,low
109237,low
6296,low
40786,low
49994,low
120754,low
65587,low
58237,low
55232,low
123498,low
52834,low
72618,low
108509,low
97937,low
23243,low
70429,low
93524,low
117926,low
32303,low
114929,low
36688,low
120503,low
95453,low
2495,medium
8918,low
7707,high
50424,low
49986,low
40964,low
85679,low
61526,low
11837,low
1340,low
73758,low
94156,low
62714,low
32786,low
33029,medium
13001,low
87013,low
113417,low
28312,low
52853,low
8108,low
56296,high
102758,medium
8981,low
40688,medium
48089,medium
96629,low
122970,low
28619,low
73476,low
64214,low
92767,low
50572,low
25545,low
88747,low
35531,low
108255,low
115197,medium
114043,low
49318,low
26232,low
71743,low
72434,low
9699,medium
102975,low
72174,low
42742,low
18260,medium
39054,medium
3427,medium
50299,low
27755,low
84739,low
96794,high
85052,medium
33081,low
107350,low
116170,low
43629,low
115414,low
91219,low
115907,low
3492,low
9584,low
63938,low
41311,low
95602,low
96668,medium
14520,medium
5088,low
96385,low
3097,low
25064,low
36138,low
65185,low
47570,low
56428,low
14863,low
34213,low
84390,low
97318,low
833,low
93011,low
90464,high
5086,low
32594,low
75864,low
96927,medium
74910,low
5129,low
47050,low
86104,medium
27794,low
19385,low
80119,low
104725,low
117359,low
25036,low
63204,low
92860,low
20857,low
19457,low
119878,low
82931,low
82340,low
60517,low
92147,low
121719,low
117542,low
20188,low
112903,low
80798,low
119466,low
43379,low
58092,low
96960,low
19375,low
116448,low
50965,low
99023,low
81880,low
114648,low
14242,low
94992,low
34356,low
98454,low
120864,low
80986,medium
121479,low
13545,low
46157,low
50209,low
4483,low
54701,low
35378,low
64511,high
5652,low
96770,medium
5668,low
19474,low
84915,low
118092,low
5146,medium
93905,low
20108,low
60609,low
89704,low
46872,low
102610,low
68263,low
42891,low
23828,low
111515,low
72089,low
76193,medium
86122,low
35582,low
4994,medium
89963,low
77430,low
120559,medium
86289,low
78346,low
83702,low
3632,low
49600,low
11858,low
6467,medium
11148,low
92656,low
29310,medium
31172,medium
26205,low
69712,low
3110,low
100989,low
99961,low
63750,low
112195,low
44532,low
103080,high
85381,medium
22153,low
85418,low
41866,low
22998,low
1829,medium
115315,low
41822,low
46911,low
51304,low
79774,low
64429,low
117381,medium
26072,low
17567,low
121532,low
4239,low
62012,low
47871,low
122123,low
18551,low
110859,low
83509,low
66733,low
48958,medium
59915,medium
29743,low
92298,low
44914,low
68911,low
106811,low
113965,low
15700,low
71913,low
6390,low
119944,low
82986,low
43896,low
59340,low
42146,low
51298,low
106033,medium
94507,low
62404,low
78547,low
36369,low
679,medium
43615,low
44369,low
109117,medium
108572,low
82786,low
7190,low
61985,low
121707,low
16619,low
116446,low
21240,low
84677,low
56856,low
81719,low
121378,low
67161,low
102519,low
112326,low
114121,low
113055,medium
94748,low
119669,medium
64652,high
93308,low
9731,low
32010,low
103163,low
78629,high
38542,low
36883,low
98492,medium
110588,medium
46726,low
3012,low
10189,low
20341,low
85764,low
52737,low
54772,low
110858,high
4836,low
25271,high
21551,low
115665,low
7203,low
91729,low
72315,low
111811,medium
18656,low
32367,low
18932,medium
27580,low
53640,low
68499,low
83077,low
96754,low
68033,low
39948,low
104680,low
40187,medium
50066,low
14062,low
103849,low
5744,low
73506,low
66552,low
19771,low
110574,low
108769,medium
18933,low
114927,medium
122792,low
60390,low
91140,low
21800,low
13154,medium
28575,low
29192,low
37769,low
115678,low
62627,low
93533,high
34485,low
74820,low
34438,low
114221,low
50297,low
102809,low
26899,low
86077,low
49505,low
96715,medium
94254,low
38665,medium
47479,low
18061,low
113714,low
97491,low
49495,low
3615,low
85318,low
52987,medium
118806,low
50211,medium
110719,low
116018,low
93791,low
60761,medium
74672,medium
114943,low
34648,low
91492,low
11602,low
123976,low
83833,low
27024,low
122100,low
48385,medium
28034,low
96636,low
116252,low
16944,low
122539,low
107194,low
46710,low
123950,medium
14709,low
62361,low
71474,low
51621,low
26783,low
74578,medium
37220,low
52107,low
46988,medium
41631,low
89830,low
57647,low
24265,low
36142,low
113415,low
56119,low
22149,low
60288,low
99265,low
70472,low
82465,medium
46762,low
70993,low
20993,low
28356,low
67432,medium
99789,low
13463,low
98982,low
83761,medium
110387,low
114663,low
14120,low
29517,low
12401,low
108356,low
60524,low
28374,low
91389,low
40901,low
67300,low
53980,low
92302,low
82569,low
30029,low
76642,low
3070,medium
19733,low
67497,low
15053,low
12489,low
78525,low
5045,low
22668,low
67399,low
29554,low
6131,medium
115146,low
33,low
49861,low
19165,low
99047,low
67423,low
49029,medium
99062,low
17660,low
48853,low
116412,low
61581,low
122826,medium
31845,low
51575,low
62619,low
3304,low
24294,low
110774,low
116062,medium
74704,low
85028,medium
22949,low
62800,low
58775,low
76712,medium
53923,low
30068,low
86976,medium
36285,low
68907,low
99033,low
7142,low
119134,medium
70669,low
25059,medium
79894,low
30813,low
49340,low
112110,low
88489,medium
8105,low
52028,low
105634,low
101290,low
41085,low
74826,low
36972,low
44171,low
4757,low
70431,low
16376,low
73122,low
95226,low
50256,low
103645,medium
89444,low
47330,low
61007,low
77094,low
31865,low
101859,high
75288,low
115807,low
26874,low
97755,low
101358,low
107022,low
74006,medium
42115,low
93178,medium
4203,low
97004,low
67384,low
58297,medium
36351,low
11980,low
71457,low
28697,medium
12053,low
97521,high
92025,low
121065,low
64761,low
105466,low
21505,low
28608,medium
40118,low
12645,low
8385,low
63479,low
105651,low
107666,low
118278,low
74186,low
68667,low
73363,low
113045,low
53994,low
99875,low
32716,low
17978,low
29279,high
38757,low
87364,low
5951,low
80208,medium
50144,low
111302,medium
94153,low
55642,low
89443,low
20779,medium
29434,low
121950,low
87053,low
35025,low
61056,low
11955,low
22717,low
69535,low
86859,low
72725,medium
11959,low
24482,low
49386,low
97476,low
119656,low
20173,low
120068,low
114609,low
15348,low
121787,low
7342,low
5179,high
61165,high
64120,low
104435,low
33694,low
49980,low
58969,low
14596,low
82372,low
15036,low
61238,low
84519,low
113299,low
16315,low
105064,low
71540,low
36962,high
68175,medium
79759,low
98933,low
120029,medium
482,low
123460,low
32803,low
93451,low
56406,low
107997,low
92504,low
85029,low
8431,low
49117,low
21727,low
32038,low
86152,low
40755,medium
23007,low
39151,low
76203,low
116558,low
18304,low
69366,low
11862,low
90061,low
123837,medium
100502,medium
90399,medium
31068,medium
15042,low
33388,low
11760,low
3912,low
2661,medium
39273,low
102807,low
53751,low
22470,high
73244,low
46846,low
61239,low
32080,low
622,low
20542,low
66770,low
82262,low
114559,low
103533,medium
52423,low
55086,low
110179,medium
33071,low
63605,low
29521,low
37916,low
102667,low
91895,low
107435,medium
21855,low
3479,low
52684,low
115706,low
24998,medium
48198,low
56401,low
66216,low
28417,low
91304,low
49786,low
25179,low
16587,low
61512,low
19908,medium
27419,low
55834,low
112955,low
24386,low
4579,low
486,low
82065,medium
56106,medium
33372,medium
69478,low
73065,low
40448,medium
79312,medium
22017,low
31673,medium
69579,low
33733,low
16373,high
101644,low
106708,low
52432,low
85424,low
35681,low
26471,low
37515,low
122210,low
24860,medium
79398,low
22087,low
80927,low
102878,low
39804,low
69469,low
121023,low
41651,low
18117,low
85542,low
79393,low
116946,low
54208,low
25272,low
45616,low
100613,low
96275,low
45593,low
105431,low
12850,low
43673,low
16368,low
102055,low
101710,low
27027,low
69244,low
123271,low
106539,low
113076,low
29632,medium
60046,low
52820,low
40470,low
27785,medium
62867,low
115408,low
67728,low
5462,low
121618,low
114758,low
5390,low
26897,low
112742,low
42874,low
108053,low
35977,low
37701,low
81570,low
11190,low
975,low
11194,low
32939,low
2752,low
101532,low
29881,medium
90205,low
103031,low
53768,high
103249,low
92495,medium
2861,low
39462,low
86331,high
58214,low
116136,low
76331,low
96240,low
11419,medium
15885,low
13802,low
65000,medium
119490,low
91056,low
48648,low
46231,low
29156,low
21663,low
95338,low
35317,low
7460,medium
75761,medium
122055,low
41407,high
122275,low
1407,low
89269,low
95424,low
14211,low
88350,low
41373,low
90937,low
72793,low
65688,low
62490,low
24734,medium
41873,low
86914,low
97860,low
67486,medium
103817,low
95809,low
75087,low
35902,medium
53121,medium
95451,low
121314,low
68501,low
32965,low
110450,low
91911,medium
82317,low
57775,low
75481,medium
90663,low
73200,low
20172,low
76040,low
71888,low
53967,low
64013,low
98105,medium
47110,medium
17429,low
47794,low
17619,medium
45117,low
54795,low
82061,low
4685,medium
93497,medium
57369,low
102943,low
113618,medium
94960,low
65243,low
92134,low
33095,low
30413,low
35245,medium
87269,low
109421,low
17390,low
51860,high
70107,low
64076,low
10156,low
115535,low
92613,medium
85452,medium
85495,low
8799,low
93755,medium
5289,low
120880,low
103487,low
16826,low
51698,medium
107116,low
8621,low
77629,low
39616,low
43376,low
52245,low
76399,low
90757,low
108796,low
87192,medium
79574,low
21102,low
63138,low
101850,low
93110,low
114714,low
92852,low
66470,low
10590,low
114692,medium
68656,low
9427,low
31741,low
53711,high
54584,low
105798,low
6002,medium
114906,low
22864,low
75981,low
34519,low
115419,low
111987,low
18773,low
15588,low
100964,low
69118,low
67482,low
66780,low
6918,low
67008,low
109644,low
70187,low
63466,low
107066,medium
119525,low
96933,low
47127,low
2715,low
116196,low
64852,medium
91398,low
66748,low
76965,medium
16327,low
106384,low
74041,low
8805,low
44647,low
81658,low
20813,low
41662,medium
38270,low
37232,low
71955,medium
18401,low
79746,low
76041,low
44130,low
41239,medium
6618,medium
123393,medium
122128,low
67426,medium
29927,low
23665,low
26734,low
2259,medium
123292,low
117749,low
49648,low
107213,low
24617,high
69279,low
110117,low
41550,medium
1200,low
5389,low
81352,low
39548,low
91077,low
54372,low
39835,low
26531,low
100862,low
33135,low
87377,low
47374,medium
63019,low
100044,low
8060,low
54436,low
100051,low
84292,low
100657,low
55972,low
86857,low
13507,low
37763,medium
5718,low
83459,low
85722,low
13895,low
36961,low
98725,medium
13425,low
21359,low
49813,low
91678,low
91646,low
10137,low
28157,low
123638,low
9237,low
116751,low
84423,high
109036,low
45223,low
10119,low
47740,low
80316,low
90469,low
91266,low
42695,low
54160,low
105779,low
21634,medium
90829,low
7802,low
9979,low
15288,low
121626,low
94119,low
13337,low
17602,low
56885,high
53743,low
94674,low
113028,low
115674,low
64871,low
40399,low
121493,low
1118,low
110571,low
85767,medium
76309,low
88000,low
98581,medium
67180,low
6376,low
79067,low
79415,medium
72835,medium
5672,low
63673,low
21737,medium
21781,low
106127,medium
27801,low
55449,low
99461,medium
28368,low
57555,low
71661,low
69393,low
68457,low
67830,low
74779,low
5219,low
70733,low
39419,low
105672,medium
108131,low
102440,low
12143,low
26505,low
33692,low
42618,low
63064,low
37952,low
77682,low
44843,medium
116425,low
64771,low
36976,high
437,medium
76828,low
22965,low
69667,low
53542,low
66833,low
54755,low
12701,low
119749,low
57381,medium
115978,low
83354,medium
71260,low
32782,medium
30491,medium
16541,high
123342,medium
89730,low
116636,medium
40894,low
15189,low
42175,low
71629,low
79809,low
24861,low
73803,low
295,low
70989,high
72290,low
123321,medium
101795,low
49502,low
85952,low
13142,low
94719,low
55858,high
55104,medium
38871,low
73156,medium
18165,low
42728,low
2386,medium
74809,low
66795,low
89358,medium
57041,low
6996,medium
64156,low
29135,low
81833,low
63742,low
26986,low
61703,low
71524,low
118595,low
45036,low
76684,low
90996,low
53361,medium
118014,medium
78341,high
42383,low
113760,medium
99200,low
2908,low
105215,low
121114,low
9980,low
33917,low
121144,low
123963,low
10388,high
121797,low
38876,low
28555,low
45125,high
112405,low
98966,medium
95376,low
28436,low
36654,low
85483,low
57245,low
42553,low
4858,medium
59537,high
107738,low
24603,low
44581,low
123373,low
95032,low
34409,low
56758,low
40598,low
9852,medium
48405,low
36838,low
87531,low
96147,low
22187,low
47085,low
48671,low
106957,low
38288,low
43894,low
5205,low
22458,low
18720,low
17533,low
36254,medium
4885,low
46366,low
4606,medium
23146,low
123453,low
67605,low
123366,medium
19495,low
103132,low
78528,medium
111143,low
13714,low
122789,low
32498,low
48229,medium
97534,medium
23606,low
14669,low
81668,low
27167,low
103114,low
73407,low
33229,low
120811,low
11352,low
52392,low
71755,low
2921,medium
27290,low
93407,low
27638,low
23790,low
71093,medium
14184,low
59586,low
116294,medium
36235,low
65582,low
97111,low
44722,low
112313,low
84342,low
4949,low
3556,low
70867,medium
50097,low
123523,medium
43302,low
2231,medium
9413,low
68349,low
105537,low
42403,low
109758,low
36951,medium
18666,low
93496,low
30512,low
75840,medium
9010,low
56361,low
6652,low
18523,low
51475,medium
114995,low
9647,low
9391,low
103680,low
38300,low
71879,low
121507,low
41045,medium
99276,low
50574,low
23219,low
50925,low
33700,medium
36231,low
2456,low
39128,low
81714,low
32255,medium
112810,low
100473,low
114097,low
116623,low
97131,medium
26937,low
66082,low
106030,low
5010,low
34593,low
35605,low
119291,low
43604,medium
25455,low
100947,low
34509,low
116860,low
58902,medium
104795,medium
97177,low
11947,medium
110346,low
4610,low
121269,low
4539,low
64584,low
33103,low
88071,medium
25712,low
53924,low
110434,low
30910,low
48079,low
36182,low
121052,low
111072,low
35440,low
107592,low
12870,high
63117,medium
115284,low
37040,low
73371,low
61599,medium
116795,low
51323,low
9889,low
48240,low
116137,low
78765,low
25556,low
117731,low
36693,low
27648,low
79261,medium
64548,low
39081,low
110347,low
24332,low
113231,low
446,low
66864,low
60101,high
3441,low
106920,low
7570,low
67272,medium
98731,low
12956,low
91393,medium
95700,low
99821,low
118094,medium
50826,medium
88315,low
65860,medium
87771,medium
64201,low
64712,low
117515,low
102155,low
42766,low
111531,high
88554,low
32963,low
1338,low
115189,low
90756,low
55761,low
92813,low
71956,low
64233,high
29907,low
46830,low
18836,low
90563,low
14794,medium
60909,low
1399,low
102362,medium
29778,low
55927,medium
78871,low
81922,low
16604,low
30987,medium
9745,low
60932,low
114532,low
50053,low
63329,low
20405,low
101814,low
44696,low
39897,low
109333,low
99585,low
92661,low
106529,low
79065,medium
86594,low
21909,low
32778,high
96284,low
103730,medium
28236,low
115308,low
27119,low
1989,low
102870,low
16075,low
95230,low
108331,high
110070,low
37268,low
1593,low
47743,low
87545,low
106541,medium
66949,medium
40343,low
46774,low
7754,low
114362,low
113093,low
120281,low
10037,low
53543,medium
112985,low
65643,low
6676,low
108195,low
111241,low
28456,medium
79625,medium
47291,low
13823,medium
105990,low
82248,low
66451,low
2606,low
54679,low
27837,low
95921,medium
90810,low
109946,low
34073,low
118656,medium
21755,medium
23225,medium
42691,low
51759,low
84952,low
59933,low
13068,low
107245,low
19019,low
122881,high
115741,low
23202,low
66210,low
53894,low
71418,high
65589,low
106497,low
13468,low
48285,low
65807,low
75746,low
82150,low
116592,low
118279,low
54316,low
119904,medium
29332,low
57563,low
29125,low
64239,low
13470,low
51703,low
54139,medium
86746,low
86278,medium
98616,low
122187,low
38232,low
36255,low
101049,low
29226,low
64748,low
92622,medium
94778,low
21420,low
122794,low
75336,low
71686,low
21391,medium
123725,low
56961,low
4681,medium
33848,low
87400,low
70283,low
7825,low
102203,low
69759,low
20614,low
30983,low
28183,low
37239,medium
88171,low
44681,high
43339,high
60449,low
107484,low
21432,low
93502,medium
2220,medium
114347,low
112409,low
31602,low
59890,low
56860,medium
118877,low
42485,low
18196,medium
21766,low
4268,low
81133,low
20621,low
78102,low
24669,low
25479,low
105911,medium
100743,low
85567,low
95046,low
97309,low
118510,medium
92623,low
76474,medium
113378,low
91573,low
107543,medium
81673,medium
4695,high
113899,low
17006,low
18735,low
105722,low
97018,low
67173,low
31809,low
34696,medium
75345,low
81690,low
37892,high
68745,low
119184,low
18509,low
46222,medium
19179,low
122542,low
27621,low
23333,medium
79154,medium
38627,low
87066,medium
81717,low
44601,low
19616,low
39401,medium
112690,low
26535,medium
2043,low
24157,medium
109857,low
80164,medium
38901,low
11397,low
13661,low
31892,low
23398,low
41620,low
58022,low
109412,low
93030,low
70991,low
105766,low
54698,low
76790,low
52877,low
54811,low
60250,low
23109,low
96394,low
111150,low
32856,medium
32337,low
71634,low
3811,low
75610,low
965,low
101404,low
52808,low
27216,low
25548,low
11167,low
35839,low
60088,low
17880,medium
84646,low
100422,medium
43776,low
17810,medium
40038,low
110468,low
52472,high
46010,low
88045,low
57609,medium
115184,low
38171,medium
103087,low
85834,low
120396,low
117389,low
81236,medium
99693,low
12599,low
3207,high
54908,low
81361,low
69697,low
112510,low
74133,low
8086,low
3691,low
114323,low
19066,low
44424,low
101085,low
115448,medium
44903,medium
21674,medium
19534,low
69682,medium
119806,low
51046,low
90188,low
29846,medium
72984,low
91466,low
41969,low
91133,low
65792,medium
29037,low
2483,medium
57158,low
109156,low
6320,low
108218,low
67608,low
73694,low
17491,low
66893,low
700,low
31729,low
93552,low
117264,low
4475,low
90266,low
11587,low
98808,medium
90245,low
115793,medium
81045,low
50207,low
109763,low
65866,medium
3730,low
80699,medium
72437,low
40708,low
89619,low
67948,low
30158,medium
113321,low
89708,low
49604,low
45344,low
101796,low
96593,low
37539,medium
35996,low
122295,low
46707,low
85404,low
73597,low
51797,low
76389,low
109970,low
14555,low
97615,low
78398,low
113332,high
103656,low
87501,low
70590,low
108488,low
68753,low
2335,low
26655,low
54338,low
83305,low
45033,medium
34705,medium
120386,low
54479,low
1142,low
4759,medium
4664,medium
10109,low
76186,low
48217,low
19245,low
119638,low
23101,low
85778,low
86186,low
26566,low
80052,medium
92717,low
60130,low
54532,low
81160,medium
39779,low
83038,low
66796,low
26602,low
112408,low
119211,low
68831,low
18517,low
68598,low
2397,low
28256,medium
57893,low
59838,low
133,low
108631,low
54035,low
118062,low
85624,low
77419,low
87652,medium
112446,low
4801,low
101339,low
15234,low
63587,low
40783,low
120398,low
47526,low
50618,medium
86065,low
104117,low
29664,low
55381,low
105493,low
335,medium
114122,low
52772,high
80915,low
110107,low
60899,low
102980,low
8930,low
73796,low
118397,low
62855,low
107286,low
53312,low
45106,low
56135,medium
115923,low
86358,low
100193,low
62874,low
115831,medium
94327,low
60894,high
24250,low
91064,low
21556,low
109720,low
50349,low
67609,low
89333,low
26462,low
36683,low
82683,low
32028,low
79884,low
20635,low
1521,low
65077,low
51975,low
60048,low
118893,low
62020,medium
84266,low
8820,low
71786,low
85740,low
31119,medium
28889,low
108308,low
71856,low
85806,low
76007,low
17215,low
6323,low
115663,low
93986,medium
123445,low
8550,medium
82876,medium
71186,low
82395,low
114501,low
63498,low
75032,low
105984,medium
83482,medium
65588,medium
96702,low
113467,medium
51033,low
70659,medium
64246,low
53249,low
54129,low
112856,low
26639,medium
56232,low
92001,low
85062,low
79906,low
78673,low
7126,medium
60038,low
98229,low
100963,low
105740,medium
26742,low
98832,low
114311,medium
78821,medium
107014,low
39798,low
14117,low
66137,low
42481,low
106412,low
87880,low
10267,low
36332,low
51745,low
18215,low
32540,low
51670,low
59276,low
24886,medium
82333,low
5308,low
77070,medium
117078,low
32534,low
83125,low
68081,high
109233,low
85471,low
92121,low
64299,low
77264,low
24297,low
31661,medium
64498,low
41310,low
87965,low
86018,low
102641,low
99242,low
22918,low
85781,low
89801,low
84956,low
75073,low
103818,low
55419,low
73295,low
30884,low
47176,low
58938,low
30705,low
26496,low
62013,high
67611,low
81025,low
6152,low
5167,low
122216,low
43420,low
67588,medium
21380,low
99492,low
55061,low
51866,low
74613,low
9351,low
41302,medium
108851,low
115866,low
23776,low
84124,low
47641,low
76590,low
55613,low
56610,low
1608,medium
77949,low
39872,low
112858,low
121910,low
35819,low
38013,low
119641,low
90354,low
17133,low
76141,low
107757,low
60123,low
33115,low
11573,low
94382,low
60937,low
55514,low
113678,low
21312,low
57884,medium
106506,low
119092,low
87123,medium
4331,low
17406,low
29494,low
119706,low
3788,low
96791,low
103111,low
71242,medium
17960,low
43627,low
116099,low
86371,low
9597,low
121982,medium
8991,low
68973,low
113821,low
115143,low
122251,low
16123,low
16417,low
11004,medium
15508,low
117814,low
50644,high
11343,low
17391,low
50859,medium
44885,low
66080,low
98390,low
93051,low
84084,low
107009,low
77839,low
47805,low
24329,low
60194,low
78462,low
120562,low
108501,low
111082,low
109212,medium
97796,low
15180,medium
26745,low
113577,low
8654,low
68157,low
46566,low
25061,medium
12042,low
101986,low
100765,low
51132,low
80973,low
53645,low
12741,low
72608,medium
61781,low
45326,low
58121,low
27553,low
4582,low
14468,low
80341,low
75734,low
10080,low
60843,low
3289,low
22313,low
101474,low
79960,medium
26938,low
14887,medium
107041,low
17970,medium
31634,low
13443,low
110394,high
68788,medium
17648,low
12688,medium
76650,low
41014,high
63440,low
68941,low
50711,low
44297,low
87883,medium
34208,low
96402,low
68085,medium
31553,low
70205,low
7182,low
61366,low
22871,medium
11365,low
122865,low
41325,low
68498,medium
8839,low
27685,low
104015,low
49685,low
4373,low
17204,medium
57583,low
24340,low
2384,low
85092,low
81136,low
88772,low
27790,low
51846,high
15733,low
98754,low
108145,low
103480,low
95299,low
75062,medium
37778,low
76697,low
7408,low
108798,medium
32726,low
110057,low
34150,low
93758,low
1546,low
8753,low
91486,low
28212,medium
48222,low
75751,low
54903,medium
90781,low
49087,low
40034,low
72201,low
48885,low
7662,low
84338,low
69884,low
94491,low
33358,low
36376,low
97051,medium
10858,low
65151,low
82812,low
97768,medium
62070,low
61136,low
12127,low
34026,low
64113,low
27565,low
90843,low
101497,high
116114,high
55412,medium
14140,low
17145,low
101520,low
15383,medium
115817,low
45857,low
118406,low
44898,low
92645,low
60833,medium
34709,low
31862,low
118465,low
1597,low
79623,low
4354,low
66330,low
102204,medium
69368,medium
104515,low
36857,low
95172,medium
12683,low
19030,high
937,low
25502,low
86795,low
7637,medium
64053,low
96471,low
70512,low
49968,low
50014,low
4609,medium
104046,low
19268,low
41288,medium
18648,low
84927,low
117635,low
103428,low
95549,low
98368,low
40009,low
6760,low
48770,low
101720,low
80390,low
60890,low
22960,low
92928,low
83753,low
30067,low
7608,low
24540,low
88634,low
30651,low
33598,low
84206,low
13568,low
90091,low
43083,low
113676,medium
31946,low
46434,low
68885,medium
8300,low
54996,low
43256,low
97003,low
57989,low
118920,low
12863,low
107187,low
40125,medium
26994,medium
115282,medium
3197,low
34506,low
116230,low
25963,low
22046,low
88592,low
90431,low
123763,low
71596,low
114031,medium
111447,medium
2058,low
18187,medium
18097,low
36789,low
87477,low
86918,low
23215,low
14911,medium
11806,low
22338,low
40868,low
72732,low
97544,low
25845,low
38956,low
77180,low
115386,medium
16906,medium
91736,low
92210,low
79891,low
73875,low
33866,low
74244,low
68162,low
62992,low
55069,low
76797,low
69762,medium
83581,low
91431,low
45079,low
68754,medium
1037,low
16332,low
81375,low
47979,low
22357,low
40958,low
92144,low
83109,low
81617,low
116120,low
86911,medium
61790,low
112407,low
97946,low
114508,low
52117,low
74641,medium
5802,low
57835,low
100560,low
72582,low
37934,low
41462,low
97718,medium
52467,low
10974,low
99964,low
94401,medium
8368,medium
30343,low
123454,low
61488,medium
70233,low
36971,medium
90450,low
77395,low
25213,low
97252,low
123464,low
29240,low
12691,low
63075,medium
107046,low
80124,low
116371,medium
105214,low
114540,low
4360,low
122429,low
74591,low
106093,low
67336,low
85945,medium
23873,low
30518,low
64693,low
90914,low
109339,low
35445,low
49610,low
107534,low
123851,low
58903,low
50428,low
76376,low
119213,medium
48302,medium
34915,low
116468,low
111315,medium
79886,low
1036,low
21438,high
104662,low
46477,low
45678,low
103485,medium
52091,medium
82848,low
46101,low
121613,low
10449,low
34907,low
88341,low
18107,low
94347,low
117171,low
39239,high
37139,low
63509,low
87389,low
120409,medium
64604,low
34053,low
19561,medium
65550,low
105957,low
43514,low
73030,low
7775,medium
10826,medium
45898,low
104764,medium
113060,low
19544,low
85748,low
12261,low
11070,low
69919,low
91633,medium
4849,high
83075,low
15302,low
111236,medium
65776,low
109066,low
58635,low
19330,low
79680,medium
29934,low
70558,low
121033,high
106310,low
113513,low
67028,low
31773,high
92915,low
44406,low
39559,medium
65405,low
87939,low
49384,low
101932,low
6512,low
17020,low
1430,low
99643,medium
80814,low
33007,medium
84314,low
42602,high
13679,low
17906,medium
96172,low
53700,low
41321,low
71729,low
14589,low
110459,low
67800,low
57053,low
104803,low
49338,medium
62914,low
16447,low
56124,low
20176,low
59100,low
15199,low
82243,low
85339,low
67976,low
98840,low
65415,low
26615,low
96605,low
81100,low
67438,low
83464,low
88609,low
32199,low
40825,high
105324,medium
45312,low
73092,low
49555,low
39842,low
73480,medium
31612,medium
119554,medium
64363,low
53155,medium
18235,low
19,medium
61345,high
27098,low
3675,low
73629,medium
48519,medium
7434,low
89224,low
117536,low
40086,low
69993,low
82842,low
113187,low
24718,low
26102,low
104850,low
97097,low
42945,low
101659,medium
81576,low
15960,low
7433,low
84025,low
72622,low
74287,low
82302,medium
5720,low
10716,low
76401,low
57918,low
65867,low
7708,low
93574,medium
81376,medium
99824,low
27627,low
84239,low
7750,low
9872,low
112077,high
35664,low
53044,low
94814,low
123257,low
32772,medium
21927,low
28375,low
110700,low
45001,low
93897,low
74489,high
54837,low
92589,low
70767,medium
111103,low
