Id,TARGET
54181,low
107936,low
104579,low
114483,low
56262,low
116555,low
34554,high
94725,low
25840,medium
8440,high
30064,low
27026,medium
103909,medium
577,medium
59259,low
96026,low
103126,low
3815,low
75667,medium
77933,low
109770,medium
39914,medium
37067,low
19671,medium
40407,low
64467,low
37292,medium
119199,low
6435,high
54004,low
40680,medium
34307,low
36020,medium
60330,low
105760,medium
49223,medium
16307,low
107107,low
29036,medium
67137,low
43225,low
73751,medium
105221,high
12039,low
79029,low
3458,low
115653,medium
83792,low
36904,low
121454,low
39622,low
36664,medium
122819,low
67447,low
117621,medium
54365,low
9332,low
72942,medium
118990,low
46247,low
87522,low
113183,medium
42260,low
28687,low
111121,low
90269,low
85749,low
101534,low
92948,low
40391,low
84633,medium
86540,low
92170,medium
84327,high
107359,medium
66028,low
80401,low
86967,medium
81468,medium
101021,low
82004,low
29097,high
68502,low
100013,low
55505,medium
13730,medium
10273,low
29758,medium
25531,low
121920,low
72766,medium
104578,low
42444,low
52999,low
94929,low
96359,low
71344,low
30160,low
58007,medium
88681,low
24754,low
118891,low
70179,high
35353,low
59253,low
83160,medium
59306,low
95054,low
109075,medium
109535,medium
61828,low
109452,medium
89464,low
97748,low
77649,low
70711,medium
70825,low
49313,medium
35700,low
119917,low
109650,high
120275,low
18487,low
121924,medium
95322,medium
63002,low
59225,low
96295,low
82802,medium
60816,medium
91500,high
29705,low
68533,medium
57219,low
64138,low
41820,low
55909,low
11891,low
57482,medium
95017,medium
76248,low
33123,medium
44521,medium
32187,low
5614,low
22501,low
67072,low
107430,low
114981,low
21627,medium
92693,low
70038,low
88713,low
92780,low
12070,low
56643,low
115729,medium
100509,medium
22139,low
78097,low
58689,low
1727,medium
96689,medium
725,low
85941,medium
53716,low
63728,low
104278,low
51594,low
37339,high
96944,low
23831,low
28641,high
94821,low
110366,low
120873,low
35752,low
97032,medium
35424,low
123809,low
26627,low
99078,low
122692,low
2291,low
118194,medium
90094,low
81536,medium
105850,low
106090,low
97692,low
9917,low
95972,low
12101,low
115703,low
45471,low
118531,low
101977,low
72529,low
8774,low
121911,high
35717,low
52251,medium
7761,low
35971,low
34718,low
69111,medium
94504,medium
112720,low
121565,medium
62510,medium
34584,low
34695,medium
92248,medium
21973,low
33179,medium
74245,medium
103837,low
29918,low
3581,low
49978,low
72500,low
36011,medium
90084,low
8319,low
113276,low
79339,low
37571,medium
107556,medium
113679,medium
110803,medium
116314,medium
17621,medium
108747,low
114493,low
54068,low
69436,low
42785,low
39992,low
73191,low
87680,medium
107489,low
42981,medium
102136,low
42886,low
100083,low
11916,low
16996,medium
77254,medium
80429,low
75692,low
94514,medium
105695,low
98952,low
102147,low
53642,low
78918,low
37146,low
107544,medium
92083,medium
111534,medium
57906,low
114016,low
74911,medium
76944,low
123619,low
62119,low
64161,low
65695,low
104033,low
48686,low
60792,low
16252,low
76671,low
57250,low
53725,low
82455,medium
49325,medium
121263,low
65148,low
89212,medium
120716,medium
121091,low
65268,low
74678,low
59333,medium
38208,low
32506,low
29560,low
97323,medium
15567,low
32083,low
102752,medium
80273,low
56844,low
100076,low
83034,low
3356,low
52813,medium
60372,low
47520,low
13536,medium
101315,low
42254,low
98524,low
108550,low
14340,low
56305,low
59989,low
78748,medium
120368,medium
49967,low
93531,medium
11523,low
85263,high
107524,medium
63214,medium
49251,low
11663,low
116725,low
11982,low
116617,medium
116544,low
69236,low
14552,medium
45482,medium
77141,medium
114610,medium
106265,low
93895,low
32326,medium
72336,low
8808,low
3384,low
43626,low
20143,low
21697,low
41857,medium
21395,medium
34585,medium
55195,medium
52061,high
24571,low
63553,low
59865,high
95372,low
67946,low
105895,low
104548,low
29149,low
120017,low
122694,low
35781,medium
86463,low
1918,low
54279,low
4906,medium
95239,medium
28068,low
90733,low
40347,low
110011,low
14851,medium
109416,high
70011,medium
86079,low
113496,low
50548,low
66014,low
59815,medium
114304,low
19777,low
15993,low
91341,low
86970,low
4364,low
5667,low
53230,medium
39238,medium
26527,low
62735,low
13904,low
17877,medium
85178,low
83419,low
82469,low
7657,high
114308,medium
118714,medium
121081,low
60585,medium
94170,low
70540,low
7550,medium
99293,medium
52448,medium
30498,low
90199,low
45275,medium
86196,low
100234,medium
53794,low
20647,medium
72926,medium
37504,medium
57888,low
44455,low
100113,medium
71064,medium
34855,medium
105950,low
122936,medium
12079,low
45072,low
119053,low
69460,low
85274,medium
39434,low
84027,high
75702,medium
92382,low
120930,high
51174,low
16859,low
40076,low
4567,low
4541,low
121946,high
65545,low
81367,medium
116223,low
86579,low
62442,low
85596,low
72100,low
42160,medium
63152,medium
49006,low
18841,medium
27483,low
92945,low
104276,low
39737,low
50228,low
63741,low
16144,low
104793,medium
31923,low
109237,low
6296,low
40786,medium
49994,low
120754,low
65587,low
58237,medium
55232,low
123498,medium
52834,high
72618,high
108509,low
97937,low
23243,low
70429,low
93524,low
117926,medium
32303,low
114929,low
36688,high
120503,low
95453,medium
2495,low
8918,low
7707,high
50424,low
49986,medium
40964,low
85679,low
61526,low
11837,low
1340,low
73758,low
94156,medium
62714,low
32786,low
33029,medium
13001,low
87013,low
113417,low
28312,low
52853,medium
8108,low
56296,medium
102758,low
8981,low
40688,low
48089,low
96629,low
122970,medium
28619,low
73476,low
64214,low
92767,high
50572,low
25545,medium
88747,low
35531,medium
108255,low
115197,low
114043,low
49318,low
26232,low
71743,low
72434,low
9699,low
102975,low
72174,low
42742,low
18260,low
39054,low
3427,low
50299,low
27755,low
84739,medium
96794,high
85052,medium
33081,medium
107350,low
116170,low
43629,low
115414,medium
91219,low
115907,low
3492,low
9584,medium
63938,low
41311,medium
95602,low
96668,medium
14520,medium
5088,low
96385,low
3097,low
25064,medium
36138,medium
65185,low
47570,medium
56428,medium
14863,low
34213,low
84390,low
97318,low
833,medium
93011,low
90464,low
5086,low
32594,low
75864,low
96927,medium
74910,low
5129,low
47050,low
86104,medium
27794,low
19385,medium
80119,low
104725,low
117359,low
25036,low
63204,medium
92860,medium
20857,medium
19457,low
119878,medium
82931,medium
82340,low
60517,medium
92147,medium
121719,low
117542,low
20188,low
112903,low
80798,low
119466,low
43379,low
58092,medium
96960,low
19375,low
116448,low
50965,low
99023,low
81880,medium
114648,high
14242,medium
94992,medium
34356,low
98454,medium
120864,medium
80986,low
121479,high
13545,low
46157,low
50209,medium
4483,low
54701,low
35378,low
64511,medium
5652,medium
96770,low
5668,medium
19474,low
84915,medium
118092,low
5146,low
93905,low
20108,low
60609,low
89704,low
46872,low
102610,low
68263,low
42891,low
23828,low
111515,low
72089,low
76193,medium
86122,medium
35582,low
4994,low
89963,high
77430,low
120559,low
86289,low
78346,low
83702,low
3632,medium
49600,medium
11858,low
6467,low
11148,low
92656,low
29310,low
31172,medium
26205,medium
69712,medium
3110,medium
100989,low
99961,low
63750,low
112195,high
44532,low
103080,medium
85381,low
22153,high
85418,low
41866,low
22998,medium
1829,medium
115315,low
41822,low
46911,low
51304,low
79774,medium
64429,medium
117381,low
26072,low
17567,low
121532,medium
4239,medium
62012,medium
47871,low
122123,medium
18551,medium
110859,low
83509,high
66733,low
48958,low
59915,medium
29743,low
92298,low
44914,low
68911,low
106811,low
113965,medium
15700,low
71913,low
6390,low
119944,low
82986,low
43896,low
59340,low
42146,low
51298,medium
106033,medium
94507,low
62404,low
78547,medium
36369,medium
679,medium
43615,medium
44369,low
109117,low
108572,low
82786,low
7190,low
61985,low
121707,low
16619,low
116446,medium
21240,low
84677,medium
56856,low
81719,low
121378,low
67161,medium
102519,medium
112326,low
114121,medium
113055,low
94748,medium
119669,medium
64652,low
93308,medium
9731,low
32010,low
103163,medium
78629,high
38542,low
36883,medium
98492,medium
110588,medium
46726,low
3012,low
10189,low
20341,low
85764,low
52737,low
54772,low
110858,high
4836,low
25271,high
21551,low
115665,low
7203,low
91729,low
72315,high
111811,low
18656,low
32367,medium
18932,low
27580,low
53640,medium
68499,low
83077,low
96754,low
68033,medium
39948,low
104680,low
40187,medium
50066,low
14062,medium
103849,low
5744,low
73506,low
66552,low
19771,medium
110574,low
108769,low
18933,low
114927,medium
122792,low
60390,low
91140,high
21800,low
13154,medium
28575,low
29192,medium
37769,low
115678,low
62627,low
93533,high
34485,low
74820,low
34438,low
114221,low
50297,medium
102809,medium
26899,low
86077,medium
49505,low
96715,low
94254,medium
38665,low
47479,low
18061,low
113714,low
97491,low
49495,low
3615,low
85318,low
52987,medium
118806,medium
50211,medium
110719,low
116018,medium
93791,low
60761,medium
74672,medium
114943,medium
34648,low
91492,low
11602,low
123976,low
83833,low
27024,high
122100,low
48385,low
28034,low
96636,medium
116252,low
16944,low
122539,low
107194,low
46710,medium
123950,high
14709,low
62361,high
71474,low
51621,medium
26783,low
74578,low
37220,low
52107,low
46988,low
41631,low
89830,low
57647,low
24265,low
36142,medium
113415,low
56119,medium
22149,high
60288,low
99265,low
70472,medium
82465,medium
46762,medium
70993,low
20993,medium
28356,medium
67432,high
99789,low
13463,medium
98982,medium
83761,low
110387,low
114663,low
14120,medium
29517,medium
12401,medium
108356,medium
60524,low
28374,medium
91389,low
40901,low
67300,low
53980,low
92302,high
82569,low
30029,medium
76642,low
3070,low
19733,medium
67497,medium
15053,low
12489,low
78525,low
5045,low
22668,low
67399,low
29554,low
6131,low
115146,low
33,low
49861,medium
19165,low
99047,low
67423,low
49029,low
99062,low
17660,high
48853,low
116412,low
61581,low
122826,medium
31845,low
51575,low
62619,medium
3304,low
24294,low
110774,low
116062,low
74704,high
85028,low
22949,low
62800,medium
58775,low
76712,low
53923,low
30068,low
86976,low
36285,low
68907,medium
99033,low
7142,low
119134,low
70669,medium
25059,medium
79894,low
30813,medium
49340,low
112110,low
88489,low
8105,medium
52028,low
105634,medium
101290,low
41085,low
74826,medium
36972,low
44171,low
4757,medium
70431,low
16376,low
73122,low
95226,low
50256,low
103645,medium
89444,low
47330,low
61007,low
77094,medium
31865,low
101859,high
75288,medium
115807,medium
26874,low
97755,low
101358,medium
107022,low
74006,medium
42115,low
93178,medium
4203,low
97004,low
67384,medium
58297,medium
36351,low
11980,low
71457,low
28697,medium
12053,low
97521,high
92025,low
121065,low
64761,low
105466,low
21505,low
28608,high
40118,low
12645,low
8385,low
63479,low
105651,low
107666,low
118278,medium
74186,low
68667,low
73363,medium
113045,medium
53994,low
99875,low
32716,low
17978,medium
29279,low
38757,low
87364,low
5951,low
80208,medium
50144,medium
111302,low
94153,low
55642,low
89443,low
20779,low
29434,low
121950,low
87053,low
35025,low
61056,low
11955,low
22717,low
69535,low
86859,medium
72725,medium
11959,low
24482,low
49386,low
97476,low
119656,low
20173,high
120068,low
114609,low
15348,low
121787,low
7342,low
5179,medium
61165,medium
64120,low
104435,medium
33694,medium
49980,medium
58969,low
14596,medium
82372,medium
15036,low
61238,medium
84519,low
113299,low
16315,low
105064,low
71540,high
36962,medium
68175,low
79759,low
98933,medium
120029,medium
482,low
123460,medium
32803,medium
93451,low
56406,low
107997,low
92504,low
85029,low
8431,low
49117,low
21727,low
32038,low
86152,medium
40755,low
23007,medium
39151,medium
76203,low
116558,low
18304,low
69366,medium
11862,medium
90061,low
123837,medium
100502,medium
90399,low
31068,high
15042,low
33388,medium
11760,low
3912,low
2661,medium
39273,medium
102807,medium
53751,low
22470,low
73244,low
46846,low
61239,low
32080,low
622,medium
20542,medium
66770,medium
82262,low
114559,low
103533,low
52423,high
55086,low
110179,medium
33071,low
63605,low
29521,low
37916,low
102667,medium
91895,low
107435,medium
21855,low
3479,low
52684,low
115706,medium
24998,medium
48198,low
56401,low
66216,medium
28417,low
91304,low
49786,low
25179,low
16587,low
61512,medium
19908,medium
27419,medium
55834,low
112955,low
24386,low
4579,medium
486,low
82065,medium
56106,medium
33372,medium
69478,low
73065,low
40448,medium
79312,medium
22017,medium
31673,low
69579,medium
33733,medium
16373,high
101644,medium
106708,low
52432,medium
85424,high
35681,low
26471,low
37515,low
122210,medium
24860,medium
79398,low
22087,low
80927,medium
102878,low
39804,low
69469,low
121023,medium
41651,low
18117,high
85542,low
79393,medium
116946,low
54208,low
25272,medium
45616,low
100613,low
96275,low
45593,low
105431,low
12850,low
43673,medium
16368,low
102055,low
101710,medium
27027,low
69244,medium
123271,low
106539,low
113076,low
29632,low
60046,low
52820,low
40470,low
27785,low
62867,medium
115408,low
67728,low
5462,low
121618,low
114758,medium
5390,medium
26897,low
112742,medium
42874,low
108053,medium
35977,low
37701,medium
81570,medium
11190,medium
975,low
11194,low
32939,low
2752,low
101532,low
29881,low
90205,low
103031,low
53768,medium
103249,low
92495,medium
2861,medium
39462,low
86331,medium
58214,low
116136,medium
76331,low
96240,medium
11419,low
15885,medium
13802,low
65000,medium
119490,low
91056,low
48648,low
46231,low
29156,medium
21663,low
95338,low
35317,low
7460,low
75761,low
122055,medium
41407,low
122275,low
1407,low
89269,low
95424,medium
14211,medium
88350,low
41373,low
90937,low
72793,low
65688,low
62490,low
24734,low
41873,low
86914,low
97860,low
67486,low
103817,low
95809,low
75087,medium
35902,medium
53121,medium
95451,low
121314,low
68501,low
32965,low
110450,low
91911,medium
82317,medium
57775,low
75481,medium
90663,low
73200,low
20172,medium
76040,medium
71888,low
53967,medium
64013,low
98105,medium
47110,low
17429,high
47794,medium
17619,medium
45117,low
54795,medium
82061,low
4685,medium
93497,low
57369,low
102943,medium
113618,low
94960,low
65243,low
92134,low
33095,low
30413,low
35245,low
87269,medium
109421,low
17390,low
51860,medium
70107,medium
64076,medium
10156,low
115535,low
92613,low
85452,medium
85495,low
8799,low
93755,low
5289,low
120880,low
103487,low
16826,low
51698,medium
107116,medium
8621,low
77629,low
39616,low
43376,low
52245,low
76399,low
90757,medium
108796,low
87192,low
79574,medium
21102,low
63138,low
101850,low
93110,low
114714,medium
92852,low
66470,low
10590,medium
114692,medium
68656,low
9427,low
31741,low
53711,medium
54584,low
105798,low
6002,medium
114906,low
22864,low
75981,medium
34519,medium
115419,low
111987,low
18773,medium
15588,medium
100964,low
69118,low
67482,medium
66780,medium
6918,low
67008,low
109644,medium
70187,low
63466,low
107066,low
119525,low
96933,low
47127,low
2715,high
116196,low
64852,medium
91398,low
66748,medium
76965,medium
16327,low
106384,low
74041,low
8805,medium
44647,medium
81658,low
20813,low
41662,high
38270,medium
37232,low
71955,medium
18401,low
79746,low
76041,low
44130,low
41239,medium
6618,medium
123393,low
122128,medium
67426,high
29927,medium
23665,low
26734,low
2259,high
123292,low
117749,medium
49648,medium
107213,low
24617,low
69279,low
110117,medium
41550,low
1200,medium
5389,low
81352,low
39548,low
91077,medium
54372,low
39835,medium
26531,low
100862,medium
33135,low
87377,low
47374,low
63019,medium
100044,low
8060,low
54436,low
100051,medium
84292,low
100657,medium
55972,low
86857,low
13507,low
37763,low
5718,low
83459,low
85722,medium
13895,low
36961,low
98725,low
13425,medium
21359,medium
49813,low
91678,low
91646,low
10137,low
28157,low
123638,low
9237,low
116751,low
84423,low
109036,low
45223,medium
10119,low
47740,medium
80316,high
90469,medium
91266,medium
42695,medium
54160,low
105779,medium
21634,low
90829,low
7802,low
9979,medium
15288,medium
121626,low
94119,low
13337,medium
17602,low
56885,medium
53743,low
94674,low
113028,low
115674,low
64871,medium
40399,high
121493,low
1118,low
110571,low
85767,low
76309,low
88000,low
98581,low
67180,low
6376,medium
79067,medium
79415,low
72835,medium
5672,low
63673,low
21737,medium
21781,low
106127,high
27801,low
55449,low
99461,medium
28368,low
57555,low
71661,low
69393,low
68457,medium
67830,low
74779,low
5219,low
70733,low
39419,medium
105672,low
108131,low
102440,low
12143,low
26505,low
33692,low
42618,medium
63064,medium
37952,medium
77682,low
44843,medium
116425,low
64771,low
36976,medium
437,medium
76828,low
22965,medium
69667,low
53542,medium
66833,medium
54755,low
12701,low
119749,low
57381,low
115978,high
83354,medium
71260,low
32782,medium
30491,low
16541,high
123342,low
89730,high
116636,medium
40894,low
15189,low
42175,medium
71629,low
79809,low
24861,low
73803,low
295,low
70989,high
72290,medium
123321,low
101795,low
49502,low
85952,medium
13142,medium
94719,low
55858,high
55104,low
38871,medium
73156,low
18165,medium
42728,low
2386,high
74809,low
66795,low
89358,medium
57041,low
6996,medium
64156,low
29135,low
81833,low
63742,low
26986,low
61703,low
71524,medium
118595,low
45036,low
76684,medium
90996,low
53361,medium
118014,medium
78341,medium
42383,low
113760,low
99200,medium
2908,low
105215,low
121114,low
9980,medium
33917,medium
121144,low
123963,low
10388,high
121797,low
38876,low
28555,low
45125,medium
112405,low
98966,low
95376,low
28436,low
36654,low
85483,low
57245,low
42553,low
4858,low
59537,medium
107738,medium
24603,low
44581,medium
123373,medium
95032,low
34409,medium
56758,low
40598,low
9852,low
48405,low
36838,medium
87531,low
96147,low
22187,high
47085,medium
48671,low
106957,low
38288,low
43894,medium
5205,medium
22458,medium
18720,low
17533,medium
36254,medium
4885,medium
46366,medium
4606,low
23146,low
123453,low
67605,medium
123366,low
19495,medium
103132,medium
78528,low
111143,low
13714,medium
122789,low
32498,low
48229,medium
97534,medium
23606,low
14669,low
81668,medium
27167,medium
103114,low
73407,low
33229,low
120811,low
11352,low
52392,medium
71755,low
2921,low
27290,low
93407,medium
27638,low
23790,low
71093,low
14184,low
59586,low
116294,medium
36235,medium
65582,medium
97111,medium
44722,low
112313,low
84342,low
4949,low
3556,medium
70867,low
50097,high
123523,medium
43302,low
2231,low
9413,low
68349,low
105537,medium
42403,low
109758,medium
36951,low
18666,medium
93496,low
30512,low
75840,high
9010,medium
56361,low
6652,low
18523,low
51475,low
114995,medium
9647,medium
9391,low
103680,low
38300,low
71879,low
121507,low
41045,medium
99276,medium
50574,low
23219,medium
50925,low
33700,high
36231,medium
2456,medium
39128,low
81714,low
32255,medium
112810,low
100473,low
114097,low
116623,low
97131,low
26937,low
66082,medium
106030,medium
5010,low
34593,low
35605,low
119291,medium
43604,medium
25455,medium
100947,low
34509,medium
116860,medium
58902,low
104795,low
97177,low
11947,low
110346,low
4610,low
121269,low
4539,low
64584,low
33103,low
88071,high
25712,low
53924,low
110434,low
30910,low
48079,low
36182,high
121052,low
111072,high
35440,low
107592,low
12870,medium
63117,low
115284,low
37040,medium
73371,medium
61599,low
116795,low
51323,low
9889,low
48240,medium
116137,low
78765,low
25556,low
117731,low
36693,low
27648,low
79261,medium
64548,medium
39081,low
110347,low
24332,low
113231,medium
446,low
66864,low
60101,low
3441,medium
106920,low
7570,low
67272,medium
98731,medium
12956,low
91393,low
95700,low
99821,low
118094,low
50826,low
88315,low
65860,low
87771,low
64201,low
64712,low
117515,low
102155,low
42766,low
111531,medium
88554,low
32963,low
1338,low
115189,low
90756,low
55761,low
92813,medium
71956,low
64233,high
29907,low
46830,medium
18836,medium
90563,low
14794,medium
60909,low
1399,medium
102362,medium
29778,low
55927,low
78871,medium
81922,medium
16604,low
30987,high
9745,low
60932,low
114532,low
50053,low
63329,low
20405,medium
101814,low
44696,medium
39897,medium
109333,low
99585,low
92661,low
106529,low
79065,low
86594,low
21909,low
32778,medium
96284,low
103730,low
28236,low
115308,medium
27119,low
1989,medium
102870,low
16075,low
95230,low
108331,high
110070,low
37268,low
1593,medium
47743,low
87545,low
106541,low
66949,medium
40343,low
46774,low
7754,high
114362,low
113093,medium
120281,low
10037,low
53543,medium
112985,low
65643,low
6676,low
108195,low
111241,medium
28456,medium
79625,low
47291,low
13823,low
105990,low
82248,low
66451,medium
2606,high
54679,low
27837,low
95921,low
90810,low
109946,medium
34073,low
118656,low
21755,low
23225,medium
42691,low
51759,low
84952,low
59933,low
13068,low
107245,low
19019,low
122881,medium
115741,low
23202,low
66210,low
53894,low
71418,low
65589,low
106497,medium
13468,low
48285,medium
65807,low
75746,medium
82150,medium
116592,low
118279,low
54316,low
119904,medium
29332,low
57563,low
29125,medium
64239,medium
13470,low
51703,low
54139,medium
86746,low
86278,medium
98616,low
122187,low
38232,low
36255,low
101049,low
29226,low
64748,low
92622,medium
94778,low
21420,medium
122794,low
75336,low
71686,medium
21391,medium
123725,medium
56961,low
4681,low
33848,low
87400,low
70283,low
7825,low
102203,low
69759,low
20614,low
30983,high
28183,medium
37239,low
88171,medium
44681,low
43339,medium
60449,low
107484,low
21432,low
93502,low
2220,medium
114347,low
112409,low
31602,low
59890,medium
56860,medium
118877,medium
42485,low
18196,medium
21766,medium
4268,medium
81133,low
20621,medium
78102,medium
24669,medium
25479,low
105911,low
100743,medium
85567,low
95046,low
97309,low
118510,low
92623,low
76474,medium
113378,low
91573,low
107543,low
81673,low
4695,medium
113899,low
17006,low
18735,low
105722,low
97018,low
67173,medium
31809,low
34696,high
75345,low
81690,low
37892,high
68745,medium
119184,low
18509,medium
46222,low
19179,low
122542,medium
27621,low
23333,low
79154,medium
38627,low
87066,low
81717,low
44601,medium
19616,low
39401,high
112690,low
26535,high
2043,low
24157,medium
109857,medium
80164,low
38901,medium
11397,low
13661,medium
31892,low
23398,medium
41620,low
58022,low
109412,low
93030,low
70991,low
105766,medium
54698,medium
76790,medium
52877,low
54811,low
60250,low
23109,low
96394,low
111150,low
32856,high
32337,low
71634,medium
3811,low
75610,low
965,low
101404,high
52808,low
27216,low
25548,medium
11167,medium
35839,low
60088,low
17880,medium
84646,low
100422,low
43776,medium
17810,high
40038,low
110468,low
52472,medium
46010,low
88045,low
57609,low
115184,low
38171,medium
103087,low
85834,medium
120396,medium
117389,low
81236,medium
99693,low
12599,low
3207,low
54908,low
81361,medium
69697,low
112510,low
74133,low
8086,low
3691,low
114323,high
19066,low
44424,medium
101085,low
115448,low
44903,medium
21674,medium
19534,medium
69682,low
119806,low
51046,medium
90188,low
29846,medium
72984,low
91466,low
41969,low
91133,low
65792,medium
29037,low
2483,medium
57158,medium
109156,low
6320,low
108218,low
67608,low
73694,low
17491,low
66893,low
700,low
31729,low
93552,low
117264,low
4475,low
90266,low
11587,high
98808,low
90245,low
115793,medium
81045,low
50207,medium
109763,low
65866,low
3730,low
80699,medium
72437,low
40708,medium
89619,medium
67948,low
30158,low
113321,low
89708,low
49604,medium
45344,low
101796,high
96593,low
37539,low
35996,medium
122295,low
46707,low
85404,high
73597,low
51797,low
76389,medium
109970,medium
14555,low
97615,medium
78398,low
113332,high
103656,low
87501,low
70590,low
108488,medium
68753,low
2335,low
26655,medium
54338,low
83305,medium
45033,medium
34705,medium
120386,medium
54479,low
1142,low
4759,low
4664,medium
10109,medium
76186,low
48217,low
19245,low
119638,low
23101,medium
85778,low
86186,low
26566,low
80052,medium
92717,low
60130,low
54532,low
81160,low
39779,low
83038,low
66796,low
26602,low
112408,low
119211,low
68831,low
18517,medium
68598,low
2397,medium
28256,low
57893,low
59838,low
133,low
108631,low
54035,low
118062,low
85624,low
77419,medium
87652,low
112446,high
4801,low
101339,medium
15234,medium
63587,low
40783,low
120398,low
47526,low
50618,low
86065,low
104117,medium
29664,low
55381,low
105493,low
335,low
114122,low
52772,high
80915,medium
110107,medium
60899,low
102980,low
8930,low
73796,low
118397,medium
62855,low
107286,low
53312,low
45106,medium
56135,medium
115923,low
86358,low
100193,low
62874,low
115831,medium
94327,medium
60894,high
24250,low
91064,low
21556,high
109720,low
50349,medium
67609,low
89333,medium
26462,low
36683,medium
82683,medium
32028,low
79884,low
20635,medium
1521,low
65077,low
51975,low
60048,low
118893,low
62020,medium
84266,low
8820,low
71786,medium
85740,medium
31119,low
28889,medium
108308,low
71856,low
85806,low
76007,low
17215,low
6323,low
115663,medium
93986,medium
123445,low
8550,low
82876,low
71186,low
82395,low
114501,low
63498,low
75032,medium
105984,high
83482,low
65588,medium
96702,low
113467,low
51033,low
70659,medium
64246,low
53249,low
54129,low
112856,low
26639,medium
56232,low
92001,low
85062,medium
79906,medium
78673,medium
7126,low
60038,medium
98229,low
100963,low
105740,low
26742,medium
98832,low
114311,low
78821,low
107014,low
39798,medium
14117,low
66137,low
42481,low
106412,medium
87880,low
10267,medium
36332,low
51745,low
18215,low
32540,low
51670,low
59276,medium
24886,low
82333,low
5308,low
77070,medium
117078,low
32534,low
83125,medium
68081,medium
109233,low
85471,low
92121,low
64299,medium
77264,low
24297,low
31661,low
64498,low
41310,medium
87965,low
86018,low
102641,low
99242,low
22918,low
85781,low
89801,medium
84956,low
75073,low
103818,high
55419,low
73295,low
30884,high
47176,low
58938,low
30705,low
26496,low
62013,medium
67611,medium
81025,low
6152,medium
5167,low
122216,medium
43420,low
67588,low
21380,low
99492,low
55061,low
51866,low
74613,low
9351,low
41302,low
108851,low
115866,low
23776,low
84124,medium
47641,high
76590,low
55613,medium
56610,low
1608,medium
77949,low
39872,low
112858,medium
121910,low
35819,medium
38013,medium
119641,low
90354,low
17133,medium
76141,low
107757,low
60123,low
33115,high
11573,low
94382,low
60937,low
55514,medium
113678,medium
21312,medium
57884,medium
106506,low
119092,low
87123,high
4331,medium
17406,low
29494,low
119706,medium
3788,low
96791,medium
103111,medium
71242,medium
17960,low
43627,low
116099,low
86371,low
9597,medium
121982,low
8991,low
68973,medium
113821,medium
115143,low
122251,low
16123,low
16417,low
11004,medium
15508,medium
117814,medium
50644,medium
11343,medium
17391,low
50859,low
44885,medium
66080,low
98390,low
93051,low
84084,medium
107009,low
77839,medium
47805,low
24329,low
60194,low
78462,low
120562,medium
108501,low
111082,low
109212,medium
97796,low
15180,medium
26745,low
113577,low
8654,low
68157,low
46566,medium
25061,low
12042,low
101986,medium
100765,medium
51132,low
80973,medium
53645,low
12741,low
72608,low
61781,high
45326,low
58121,low
27553,low
4582,low
14468,medium
80341,medium
75734,low
10080,low
60843,low
3289,medium
22313,medium
101474,low
79960,medium
26938,low
14887,low
107041,medium
17970,low
31634,low
13443,medium
110394,medium
68788,low
17648,low
12688,medium
76650,low
41014,low
63440,low
68941,low
50711,low
44297,low
87883,low
34208,medium
96402,medium
68085,medium
31553,medium
70205,medium
7182,low
61366,low
22871,medium
11365,medium
122865,low
41325,low
68498,medium
8839,low
27685,low
104015,medium
49685,low
4373,medium
17204,low
57583,high
24340,low
2384,medium
85092,medium
81136,medium
88772,low
27790,low
51846,high
15733,medium
98754,low
108145,medium
103480,low
95299,medium
75062,medium
37778,low
76697,low
7408,low
108798,high
32726,low
110057,low
34150,medium
93758,high
1546,low
8753,low
91486,low
28212,medium
48222,low
75751,low
54903,medium
90781,low
49087,low
40034,medium
72201,low
48885,low
7662,medium
84338,medium
69884,low
94491,low
33358,low
36376,low
97051,low
10858,medium
65151,low
82812,medium
97768,medium
62070,low
61136,low
12127,low
34026,low
64113,low
27565,low
90843,low
101497,medium
116114,high
55412,medium
14140,low
17145,medium
101520,medium
15383,medium
115817,low
45857,medium
118406,low
44898,low
92645,low
60833,low
34709,medium
31862,low
118465,high
1597,low
79623,low
4354,low
66330,low
102204,medium
69368,medium
104515,medium
36857,low
95172,low
12683,low
19030,low
937,low
25502,low
86795,low
7637,low
64053,medium
96471,low
70512,low
49968,low
50014,low
4609,medium
104046,low
19268,low
41288,low
18648,medium
84927,low
117635,high
103428,low
95549,low
98368,medium
40009,low
6760,medium
48770,low
101720,low
80390,low
60890,medium
22960,low
92928,low
83753,low
30067,low
7608,low
24540,low
88634,medium
30651,low
33598,medium
84206,high
13568,low
90091,low
43083,high
113676,low
31946,low
46434,low
68885,low
8300,medium
54996,medium
43256,low
97003,low
57989,low
118920,medium
12863,low
107187,medium
40125,medium
26994,medium
115282,low
3197,low
34506,medium
116230,low
25963,medium
22046,low
88592,low
90431,low
123763,low
71596,low
114031,low
111447,low
2058,low
18187,high
18097,low
36789,low
87477,low
86918,low
23215,medium
14911,low
11806,low
22338,low
40868,low
72732,low
97544,low
25845,low
38956,low
77180,high
115386,medium
16906,low
91736,medium
92210,medium
79891,low
73875,low
33866,low
74244,low
68162,low
62992,low
55069,low
76797,medium
69762,medium
83581,high
91431,low
45079,low
68754,high
1037,low
16332,low
81375,low
47979,low
22357,low
40958,low
92144,low
83109,medium
81617,low
